combination,pairing_score,synergy_score,324,301,303,305,309,307,430,417,404,405
"['almond', 'apple']",0.0,0.0,0.0,14.3772,0.2665,26.0959,0.1155,8.2442,4.004,6.1695,0.0319,0.0627
"['almond', 'banana']",0.0,0.0,0.0,9.3572,0.3549,32.0359,0.2197,7.6042,0.59,24.3095,0.0376,0.10149999999999999
"['almond', 'blueberry']",0.0,0.0,0.0,3.5387999999999997,0.051899999999999995,6.2391,0.0449,6.4378,0.2625,0.7911,0.0015,0.016
"['almond', 'broccoli']",0.0,0.0,0.0,7.4572,0.11510000000000001,12.7759,0.0877,10.5242,14.11,11.509500000000001,0.0073,0.027700000000000002
"['almond', 'butter']",0.0,0.0,0.0,6.8652,0.050899999999999994,9.4839,0.0555,97.7302,0.994,1.1355,0.0017000000000000001,0.0202
"['almond', 'butter']",0.0,0.0,0.0,6.8652,0.050899999999999994,9.4839,0.0555,97.7302,0.994,1.1355,0.0017000000000000001,0.0202
"['almond', 'butter']",0.0526315789473684,0.0,0.0,6.8652,0.050899999999999994,9.4839,0.0555,97.7302,0.994,1.1355,0.0017000000000000001,0.0202
"['almond', 'carrot']",0.0,0.0,0.0,17.2572,0.20450000000000002,19.8759,0.1347,33.1042,6.302,7.149500000000001,0.0314,0.0356
"['almond', 'cheese']",0.0,0.0,6.72,202.2572,0.08729999999999999,133.4759,1.0619,189.26420000000002,0.672,8.269499999999999,0.0091,0.13520000000000001
"['almond', 'cucumber']",0.0,0.0,0.0,35.6172,0.6109,54.3159,0.44470000000000004,10.444199999999999,32.964,14.7795,0.0553,0.0817
"['almond', 'egg']",0.0,0.0,41.0,31.4572,0.9231,105.0759,0.6877,77.4242,0.15,24.2095,0.021,0.2439
"['almond', 'garlic']",0.0,0.0,0.0,8.8872,0.0991,10.6659,0.0775,6.9342,0.051,0.7995,0.007,0.0187
"['almond', 'grape']",0.0,0.0,0.0,8.3572,0.2245,15.875900000000001,0.077,7.4041999999999994,7.154,1.6895,0.0348,0.049699999999999994
"['almond', 'grape']",0.0,0.0,0.0,8.3572,0.2245,15.875900000000001,0.077,7.4041999999999994,7.154,1.6895,0.0348,0.049699999999999994
"['almond', 'honey']",0.0,0.0,0.0,4.7172,0.1363,6.9159,0.0889,7.2642,0.0,1.1295,0.001,0.0234
"['almond', 'lettuce']",0.0,0.0,0.0,34.477199999999996,0.9599000000000001,34.2759,0.2589,13.944199999999999,96.35,128.5495,0.0687,0.0784
"['almond', 'orange']",0.0,0.0,0.0,63.6572,0.2301,38.2759,0.1547,7.824199999999999,0.0,48.3095,0.09620000000000001,0.0868
"['almond', 'peanut']",0.0,0.0,0.0,4.0371999999999995,0.0639,9.7059,0.0704,10.5242,0.0,1.6795,0.0025,0.0174
"['almond', 'peanut']",0.0015408320493066,0.0,0.0,4.0371999999999995,0.0639,9.7059,0.0704,10.5242,0.0,1.6795,0.0025,0.0174
"['almond', 'pepper']",0.0,0.0,0.0,13.6462,0.2714,9.7099,0.0701,6.8842,3.7651,1.1005,0.0035,0.0195
"['almond', 'potato']",0.0,0.0,0.0,29.4072,1.9165,127.1759,0.6655,23.7242,3.46,49.149499999999996,0.11170000000000001,0.0984
"['almond', 'rice']",0.0,0.0,0.0,19.2572,0.3641,74.0159,0.8169,8.0042,0.0,5.4495000000000005,0.032600000000000004,0.0359
"['almond', 'salt']",0.0,0.0,0.0,3.8171999999999997,0.053099999999999994,6.0759,0.0442,587.7942,0.0,0.7095,0.001,0.0154
"['almond', 'spinach']",0.0,0.0,0.0,248.2572,6.4741,106.8759,1.4107,132.4242,888.48,263.5095,0.17200000000000001,0.44020000000000004
"['almond', 'strawberry']",0.0,0.0,0.0,17.8572,0.41709999999999997,27.675900000000002,0.16870000000000002,7.3242,1.98,22.3095,0.022600000000000002,0.0352
"['almond', 'sugar']",0.0,0.0,0.0,3.4991999999999996,0.050199999999999995,6.0759,0.0431,6.4662,0.0,0.7095,0.001,0.0162
"['almond', 'walnut']",0.0,0.0,0.0,5.4466,0.10719999999999999,13.099699999999999,0.10540000000000001,6.4648,0.0548,2.6989,0.0079,0.0185
"['apple', 'banana']",0.0,0.0,0.0,16.82,0.5252,45.980000000000004,0.2498,3.0,4.593999999999999,29.060000000000002,0.0675,0.1334
"['apple', 'blueberry']",0.0,0.0,0.0,11.0016,0.2222,20.1832,0.075,1.8336000000000001,4.2665,5.5416,0.0314,0.047900000000000005
"['apple', 'broccoli']",0.0064516129032258,0.0,0.0,14.92,0.2854,26.72,0.1178,5.92,18.113999999999997,16.26,0.0372,0.0596
"['apple', 'butter']",0.0,0.0,0.0,14.328,0.2212,23.428,0.08560000000000001,93.12599999999999,4.997999999999999,5.886,0.0316,0.0521
"['apple', 'butter']",0.0,0.0,0.0,14.328,0.2212,23.428,0.08560000000000001,93.12599999999999,4.997999999999999,5.886,0.0316,0.0521
"['apple', 'butter']",0.0,0.0,0.0,14.328,0.2212,23.428,0.08560000000000001,93.12599999999999,4.997999999999999,5.886,0.0316,0.0521
"['apple', 'carrot']",0.0144927536231884,0.0,0.0,24.72,0.3748,33.82,0.1648,28.5,10.306,11.9,0.0613,0.0675
"['apple', 'cheese']",0.0,0.0,6.72,209.72,0.2576,147.42000000000002,1.092,184.66,4.675999999999999,13.02,0.039,0.1671
"['apple', 'cucumber']",0.0,0.0,0.0,43.08,0.7812,68.26,0.4748,5.84,36.967999999999996,19.53,0.0852,0.1136
"['apple', 'egg']",0.0212765957446808,0.0,41.0,38.92,1.0934,119.02,0.7178,72.82,4.154,28.96,0.0509,0.2758
"['apple', 'garlic']",0.0,0.0,0.0,16.35,0.26940000000000003,24.61,0.1076,2.33,4.055,5.55,0.0369,0.0506
"['apple', 'grape']",0.0,0.0,0.0,15.82,0.39480000000000004,29.82,0.1071,2.8,11.158,6.4399999999999995,0.0647,0.0816
"['apple', 'grape']",0.0,0.0,0.0,15.82,0.39480000000000004,29.82,0.1071,2.8,11.158,6.4399999999999995,0.0647,0.0816
"['apple', 'honey']",0.0,0.0,0.0,12.18,0.3066,20.86,0.119,2.66,4.004,5.88,0.0309,0.0553
"['apple', 'lettuce']",0.0,0.0,0.0,41.94,1.1302,48.22,0.28900000000000003,9.34,100.354,133.3,0.0986,0.11030000000000001
"['apple', 'orange']",0.0,0.0,0.0,71.12,0.4004,52.22,0.18480000000000002,3.2199999999999998,4.004,53.06,0.12610000000000002,0.1187
"['apple', 'peanut']",0.0,0.0,0.0,11.5,0.23420000000000002,23.65,0.1005,5.92,4.004,6.43,0.0324,0.049300000000000004
"['apple', 'peanut']",0.0074294205052005,0.0,0.0,11.5,0.23420000000000002,23.65,0.1005,5.92,4.004,6.43,0.0324,0.049300000000000004
"['apple', 'pepper']",0.0,0.0,0.0,21.109,0.4417,23.654,0.10020000000000001,2.2800000000000002,7.7691,5.851,0.0334,0.0514
"['apple', 'potato']",0.0,0.0,0.0,36.87,2.0868,141.12,0.6956,19.12,7.4639999999999995,53.9,0.1416,0.1303
"['apple', 'rice']",0.0,0.0,0.0,26.72,0.5344,87.96,0.847,3.4000000000000004,4.004,10.2,0.0625,0.0678
"['apple', 'salt']",0.0,0.0,0.0,11.28,0.22340000000000002,20.02,0.0743,583.19,4.004,5.46,0.0309,0.0473
"['apple', 'spinach']",0.0,0.0,0.0,255.72,6.6444,120.82,1.4408,127.82,892.484,268.26,0.20190000000000002,0.4721
"['apple', 'strawberry']",0.0,0.0,0.0,25.32,0.5874,41.620000000000005,0.1988,2.72,5.984,27.060000000000002,0.052500000000000005,0.0671
"['apple', 'sugar']",0.0,0.0,0.0,10.962,0.2205,20.02,0.0732,1.862,4.004,5.46,0.0309,0.048100000000000004
"['apple', 'walnut']",0.0,0.0,0.0,12.9094,0.2775,27.043799999999997,0.1355,1.8606,4.0588,7.4494,0.0378,0.0504
"['banana', 'blueberry']",0.0,0.0,0.0,5.9816,0.31060000000000004,26.1232,0.1792,1.1936,0.8525,23.681600000000003,0.0371,0.0867
"['banana', 'broccoli']",0.0,0.0,0.0,9.9,0.3738,32.660000000000004,0.22199999999999998,5.279999999999999,14.7,34.400000000000006,0.0429,0.0984
"['banana', 'butter']",0.0,0.0,0.0,9.308,0.30960000000000004,29.368000000000002,0.1898,92.486,1.584,24.026,0.0373,0.0909
"['banana', 'butter']",0.0,0.0,0.0,9.308,0.30960000000000004,29.368000000000002,0.1898,92.486,1.584,24.026,0.0373,0.0909
"['banana', 'butter']",0.0,0.0,0.0,9.308,0.30960000000000004,29.368000000000002,0.1898,92.486,1.584,24.026,0.0373,0.0909
"['banana', 'carrot']",0.0,0.0,0.0,19.700000000000003,0.46320000000000006,39.760000000000005,0.269,27.86,6.8919999999999995,30.040000000000003,0.067,0.10629999999999999
"['banana', 'cheese']",0.0,0.0,6.72,204.70000000000002,0.34600000000000003,153.36,1.1962000000000002,184.02,1.262,31.16,0.044700000000000004,0.2059
"['banana', 'cucumber']",0.0,0.0,0.0,38.059999999999995,0.8695999999999999,74.2,0.579,5.199999999999999,33.554,37.67,0.09090000000000001,0.15239999999999998
"['banana', 'egg']",0.0,0.0,41.0,33.9,1.1818,124.96000000000001,0.8220000000000001,72.18,0.74,47.1,0.0566,0.3146
